genres,sentiment,count
"Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Negative,18
"Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Neutral,18
"Drama, Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Positive,73
"Drama, Kids & Family, Mystery & Suspense",Negative,5
"Drama, Kids & Family, Mystery & Suspense",Neutral,2
"Drama, Kids & Family, Mystery & Suspense",Positive,18
"Drama, Kids & Family, Romance",Negative,42
"Drama, Kids & Family, Romance",Neutral,30
"Drama, Kids & Family, Romance",Positive,81
"Drama, Kids & Family, Science Fiction & Fantasy",Negative,52
"Drama, Kids & Family, Science Fiction & Fantasy",Neutral,50
"Drama, Kids & Family, Science Fiction & Fantasy",Positive,189
"Drama, Kids & Family, Science Fiction & Fantasy, Romance",Negative,3
"Drama, Kids & Family, Science Fiction & Fantasy, Romance",Neutral,1
"Drama, Kids & Family, Science Fiction & Fantasy, Romance",Positive,10
"Drama, Kids & Family, Science Fiction & Fantasy, Sports & Fitness",Negative,8
"Drama, Kids & Family, Science Fiction & Fantasy, Sports & Fitness",Neutral,6
"Drama, Kids & Family, Science Fiction & Fantasy, Sports & Fitness",Positive,35
"Drama, Kids & Family, Special Interest",Negative,5
"Drama, Kids & Family, Special Interest",Neutral,3
"Drama, Kids & Family, Special Interest",Positive,11
"Drama, Kids & Family, Sports & Fitness",Negative,7
"Drama, Kids & Family, Sports & Fitness",Neutral,5
"Drama, Kids & Family, Sports & Fitness",Positive,32
"Drama, Kids & Family, Television",Negative,2
"Drama, Kids & Family, Television",Positive,4
"Drama, Kids & Family, Western",Neutral,2
"Drama, Kids & Family, Western",Positive,1
"Drama, Musical & Performing Arts",Negative,1341
"Drama, Musical & Performing Arts",Neutral,957
"Drama, Musical & Performing Arts",Positive,3667
"Drama, Musical & Performing Arts, Faith & Spirituality",Negative,20
"Drama, Musical & Performing Arts, Faith & Spirituality",Neutral,15
"Drama, Musical & Performing Arts, Faith & Spirituality",Positive,71
"Drama, Musical & Performing Arts, Mystery & Suspense",Negative,146
"Drama, Musical & Performing Arts, Mystery & Suspense",Neutral,62
"Drama, Musical & Performing Arts, Mystery & Suspense",Positive,283
"Drama, Musical & Performing Arts, Romance",Negative,494
"Drama, Musical & Performing Arts, Romance",Neutral,505
"Drama, Musical & Performing Arts, Romance",Positive,1673
"Drama, Musical & Performing Arts, Science Fiction & Fantasy",Negative,6
"Drama, Musical & Performing Arts, Science Fiction & Fantasy",Neutral,10
"Drama, Musical & Performing Arts, Science Fiction & Fantasy",Positive,42
"Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Negative,30
"Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Neutral,38
"Drama, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Positive,306
"Drama, Musical & Performing Arts, Science Fiction & Fantasy, Special Interest",Negative,1
"Drama, Musical & Performing Arts, Science Fiction & Fantasy, Special Interest",Neutral,2
"Drama, Musical & Performing Arts, Science Fiction & Fantasy, Special Interest",Positive,2
"Drama, Musical & Performing Arts, Special Interest",Negative,59
"Drama, Musical & Performing Arts, Special Interest",Neutral,44
"Drama, Musical & Performing Arts, Special Interest",Positive,143
"Drama, Mystery & Suspense",Negative,16333
"Drama, Mystery & Suspense",Neutral,7410
"Drama, Mystery & Suspense",Positive,27482
"Drama, Mystery & Suspense, Gay & Lesbian",Negative,33
"Drama, Mystery & Suspense, Gay & Lesbian",Neutral,6
"Drama, Mystery & Suspense, Gay & Lesbian",Positive,30
"Drama, Mystery & Suspense, Romance",Negative,820
"Drama, Mystery & Suspense, Romance",Neutral,492
"Drama, Mystery & Suspense, Romance",Positive,1757
"Drama, Mystery & Suspense, Science Fiction & Fantasy",Negative,1771
"Drama, Mystery & Suspense, Science Fiction & Fantasy",Neutral,951
"Drama, Mystery & Suspense, Science Fiction & Fantasy",Positive,3349
"Drama, Mystery & Suspense, Science Fiction & Fantasy, Faith & Spirituality",Negative,1
"Drama, Mystery & Suspense, Science Fiction & Fantasy, Faith & Spirituality",Neutral,1
"Drama, Mystery & Suspense, Science Fiction & Fantasy, Faith & Spirituality",Positive,4
"Drama, Mystery & Suspense, Science Fiction & Fantasy, Romance",Negative,79
"Drama, Mystery & Suspense, Science Fiction & Fantasy, Romance",Neutral,70
"Drama, Mystery & Suspense, Science Fiction & Fantasy, Romance",Positive,296
"Drama, Mystery & Suspense, Special Interest",Negative,215
"Drama, Mystery & Suspense, Special Interest",Neutral,58
"Drama, Mystery & Suspense, Special Interest",Positive,246
"Drama, Mystery & Suspense, Sports & Fitness",Negative,16
"Drama, Mystery & Suspense, Sports & Fitness",Neutral,31
"Drama, Mystery & Suspense, Sports & Fitness",Positive,63
"Drama, Mystery & Suspense, Television",Negative,40
"Drama, Mystery & Suspense, Television",Neutral,13
"Drama, Mystery & Suspense, Television",Positive,80
"Drama, Mystery & Suspense, Western",Negative,74
"Drama, Mystery & Suspense, Western",Neutral,23
"Drama, Mystery & Suspense, Western",Positive,42
"Drama, Mystery & Suspense, Western, Romance",Negative,7
"Drama, Mystery & Suspense, Western, Romance",Neutral,3
"Drama, Mystery & Suspense, Western, Romance",Positive,14
"Drama, Romance",Negative,4471
"Drama, Romance",Neutral,3061
"Drama, Romance",Positive,14325
"Drama, Romance, Gay & Lesbian",Negative,2
"Drama, Romance, Gay & Lesbian",Neutral,3
"Drama, Romance, Gay & Lesbian",Positive,35
"Drama, Romance, Sports & Fitness",Negative,4
"Drama, Romance, Sports & Fitness",Neutral,4
"Drama, Romance, Sports & Fitness",Positive,9
"Drama, Science Fiction & Fantasy",Negative,1398
"Drama, Science Fiction & Fantasy",Neutral,822
"Drama, Science Fiction & Fantasy",Positive,3543
"Drama, Science Fiction & Fantasy, Romance",Negative,425
"Drama, Science Fiction & Fantasy, Romance",Neutral,327
"Drama, Science Fiction & Fantasy, Romance",Positive,1693
"Drama, Science Fiction & Fantasy, Special Interest",Negative,33
"Drama, Science Fiction & Fantasy, Special Interest",Neutral,34
"Drama, Science Fiction & Fantasy, Special Interest",Positive,124
"Drama, Science Fiction & Fantasy, Special Interest, Romance",Negative,37
"Drama, Science Fiction & Fantasy, Special Interest, Romance",Neutral,29
"Drama, Science Fiction & Fantasy, Special Interest, Romance",Positive,211
"Drama, Science Fiction & Fantasy, Sports & Fitness",Negative,1
"Drama, Science Fiction & Fantasy, Sports & Fitness",Positive,12
"Drama, Science Fiction & Fantasy, Western",Negative,13
"Drama, Science Fiction & Fantasy, Western",Neutral,4
"Drama, Science Fiction & Fantasy, Western",Positive,21
"Drama, Special Interest",Negative,256
"Drama, Special Interest",Neutral,139
"Drama, Special Interest",Positive,600
"Drama, Special Interest, Romance",Negative,70
"Drama, Special Interest, Romance",Neutral,32
"Drama, Special Interest, Romance",Positive,194
"Drama, Special Interest, Sports & Fitness",Negative,2
"Drama, Special Interest, Sports & Fitness",Positive,3
"Drama, Special Interest, Television",Negative,8
"Drama, Special Interest, Television",Neutral,5
"Drama, Special Interest, Television",Positive,27
"Drama, Sports & Fitness",Negative,308
"Drama, Sports & Fitness",Neutral,300
"Drama, Sports & Fitness",Positive,1443
"Drama, Television",Negative,157
"Drama, Television",Neutral,89
"Drama, Television",Positive,460
"Drama, Television, Faith & Spirituality",Negative,1
"Drama, Television, Faith & Spirituality",Positive,4
"Drama, Television, Romance",Negative,1
"Drama, Television, Romance",Neutral,1
"Drama, Television, Romance",Positive,1
"Drama, Western",Negative,422
"Drama, Western",Neutral,223
"Drama, Western",Positive,757
"Drama, Western, Romance",Negative,57
"Drama, Western, Romance",Neutral,56
"Drama, Western, Romance",Positive,161
Horror,Negative,9300
Horror,Neutral,2507
Horror,Positive,8545
"Horror, Gay & Lesbian",Negative,3
"Horror, Gay & Lesbian",Positive,3
"Horror, Kids & Family",Negative,16
"Horror, Kids & Family",Neutral,5
"Horror, Kids & Family",Positive,9
"Horror, Kids & Family, Mystery & Suspense",Negative,29
"Horror, Kids & Family, Mystery & Suspense",Neutral,14
"Horror, Kids & Family, Mystery & Suspense",Positive,120
"Horror, Kids & Family, Science Fiction & Fantasy",Negative,8
"Horror, Kids & Family, Science Fiction & Fantasy",Positive,29
"Horror, Musical & Performing Arts",Negative,1
"Horror, Musical & Performing Arts",Positive,5
"Horror, Musical & Performing Arts, Mystery & Suspense",Negative,4
"Horror, Musical & Performing Arts, Mystery & Suspense",Positive,10
"Horror, Musical & Performing Arts, Science Fiction & Fantasy",Negative,50
"Horror, Musical & Performing Arts, Science Fiction & Fantasy",Neutral,18
"Horror, Musical & Performing Arts, Science Fiction & Fantasy",Positive,48
"Horror, Mystery & Suspense",Negative,8920
"Horror, Mystery & Suspense",Neutral,2553
"Horror, Mystery & Suspense",Positive,8620
"Horror, Mystery & Suspense, Romance",Negative,107
"Horror, Mystery & Suspense, Romance",Neutral,77
"Horror, Mystery & Suspense, Romance",Positive,267
"Horror, Mystery & Suspense, Science Fiction & Fantasy",Negative,1076
"Horror, Mystery & Suspense, Science Fiction & Fantasy",Neutral,410
"Horror, Mystery & Suspense, Science Fiction & Fantasy",Positive,1319
"Horror, Mystery & Suspense, Science Fiction & Fantasy, Romance",Negative,113
"Horror, Mystery & Suspense, Science Fiction & Fantasy, Romance",Neutral,78
"Horror, Mystery & Suspense, Science Fiction & Fantasy, Romance",Positive,270
"Horror, Mystery & Suspense, Special Interest",Negative,36
"Horror, Mystery & Suspense, Special Interest",Neutral,10
"Horror, Mystery & Suspense, Special Interest",Positive,35
"Horror, Mystery & Suspense, Television",Negative,22
"Horror, Mystery & Suspense, Television",Neutral,4
"Horror, Mystery & Suspense, Television",Positive,12
"Horror, Mystery & Suspense, Western",Negative,7
"Horror, Mystery & Suspense, Western",Positive,5
"Horror, Mystery & Suspense, Western, Romance",Negative,12
"Horror, Mystery & Suspense, Western, Romance",Neutral,8
"Horror, Mystery & Suspense, Western, Romance",Positive,21
"Horror, Romance",Negative,81
"Horror, Romance",Neutral,24
"Horror, Romance",Positive,102
"Horror, Science Fiction & Fantasy",Negative,1049
"Horror, Science Fiction & Fantasy",Neutral,401
"Horror, Science Fiction & Fantasy",Positive,1392
"Horror, Science Fiction & Fantasy, Romance",Negative,33
"Horror, Science Fiction & Fantasy, Romance",Neutral,19
"Horror, Science Fiction & Fantasy, Romance",Positive,104
"Horror, Science Fiction & Fantasy, Television",Negative,18
"Horror, Science Fiction & Fantasy, Television",Neutral,12
"Horror, Science Fiction & Fantasy, Television",Positive,20
"Horror, Science Fiction & Fantasy, Western",Negative,103
"Horror, Science Fiction & Fantasy, Western",Neutral,45
"Horror, Science Fiction & Fantasy, Western",Positive,125
"Horror, Special Interest",Negative,1
"Horror, Special Interest",Neutral,1
"Horror, Special Interest",Positive,3
"Horror, Television",Negative,5
"Horror, Television",Neutral,3
"Horror, Television",Positive,3
"Horror, Western",Negative,13
"Horror, Western",Neutral,4
"Horror, Western",Positive,18
Kids & Family,Negative,78
Kids & Family,Neutral,59
Kids & Family,Positive,355
"Kids & Family, Musical & Performing Arts",Negative,95
"Kids & Family, Musical & Performing Arts",Neutral,52
"Kids & Family, Musical & Performing Arts",Positive,208
"Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Negative,4
"Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Neutral,3
"Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy",Positive,13
"Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Neutral,3
"Kids & Family, Musical & Performing Arts, Science Fiction & Fantasy, Romance",Positive,5
"Kids & Family, Musical & Performing Arts, Television",Negative,1
"Kids & Family, Musical & Performing Arts, Television",Positive,14
"Kids & Family, Mystery & Suspense",Negative,30
"Kids & Family, Mystery & Suspense",Neutral,30
"Kids & Family, Mystery & Suspense",Positive,191
"Kids & Family, Mystery & Suspense, Science Fiction & Fantasy",Negative,9
"Kids & Family, Mystery & Suspense, Science Fiction & Fantasy",Neutral,5
"Kids & Family, Mystery & Suspense, Science Fiction & Fantasy",Positive,22
"Kids & Family, Romance",Negative,8
"Kids & Family, Romance",Neutral,6
"Kids & Family, Romance",Positive,42
"Kids & Family, Science Fiction & Fantasy",Negative,277
"Kids & Family, Science Fiction & Fantasy",Neutral,257
"Kids & Family, Science Fiction & Fantasy",Positive,1272
"Kids & Family, Science Fiction & Fantasy, Romance",Negative,31
"Kids & Family, Science Fiction & Fantasy, Romance",Neutral,22
"Kids & Family, Science Fiction & Fantasy, Romance",Positive,193
"Kids & Family, Science Fiction & Fantasy, Television",Negative,1
"Kids & Family, Science Fiction & Fantasy, Television",Positive,3
Musical & Performing Arts,Negative,88
Musical & Performing Arts,Neutral,99
Musical & Performing Arts,Positive,312
"Musical & Performing Arts, Romance",Negative,42
"Musical & Performing Arts, Romance",Neutral,28
"Musical & Performing Arts, Romance",Positive,172
"Musical & Performing Arts, Science Fiction & Fantasy",Negative,14
"Musical & Performing Arts, Science Fiction & Fantasy",Neutral,10
"Musical & Performing Arts, Science Fiction & Fantasy",Positive,21
"Musical & Performing Arts, Special Interest",Negative,3
"Musical & Performing Arts, Special Interest",Neutral,3
"Musical & Performing Arts, Special Interest",Positive,29
"Musical & Performing Arts, Television",Negative,7
"Musical & Performing Arts, Television",Neutral,3
"Musical & Performing Arts, Television",Positive,26
Mystery & Suspense,Negative,4712
Mystery & Suspense,Neutral,1741
Mystery & Suspense,Positive,7007
"Mystery & Suspense, Romance",Negative,20
"Mystery & Suspense, Romance",Neutral,9
"Mystery & Suspense, Romance",Positive,43
"Mystery & Suspense, Science Fiction & Fantasy",Negative,1300
"Mystery & Suspense, Science Fiction & Fantasy",Neutral,721
"Mystery & Suspense, Science Fiction & Fantasy",Positive,2613
"Mystery & Suspense, Science Fiction & Fantasy, Romance",Negative,80
"Mystery & Suspense, Science Fiction & Fantasy, Romance",Neutral,36
"Mystery & Suspense, Science Fiction & Fantasy, Romance",Positive,134
"Mystery & Suspense, Science Fiction & Fantasy, Western",Negative,81
"Mystery & Suspense, Science Fiction & Fantasy, Western",Neutral,26
"Mystery & Suspense, Science Fiction & Fantasy, Western",Positive,61
"Mystery & Suspense, Special Interest",Negative,53
"Mystery & Suspense, Special Interest",Neutral,27
"Mystery & Suspense, Special Interest",Positive,107
"Mystery & Suspense, Television",Negative,13
"Mystery & Suspense, Television",Neutral,5
"Mystery & Suspense, Television",Positive,27
"Mystery & Suspense, Western",Negative,32
"Mystery & Suspense, Western",Neutral,16
"Mystery & Suspense, Western",Positive,46
Romance,Negative,123
Romance,Neutral,44
Romance,Positive,295
Science Fiction & Fantasy,Negative,754
Science Fiction & Fantasy,Neutral,457
Science Fiction & Fantasy,Positive,2275
"Science Fiction & Fantasy, Romance",Negative,41
